"id","playerstats_id","first","last","num","pos","import_status","height","weight","birthdate","birthplace","college","yrsteam","yrsleague","ros_status","created_at","season","season_type","games","touchdowns","points","two_point_points","total_singles","punt_singles","field_goal_singles","kickoff_singles","fumbles","fumbles_lost","fumble_return_yards","fumble_touchdowns"
4999,"159810","Arnaud ","Gascon-Nadon","45","14","0","6.03","250","1988-07-10","Montreal, QC","Laval","2","2","3","2012-04-18 09:49:13",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
4999,"159810","Arnaud ","Gascon-Nadon","45","14","0","6.03","250","1988-07-10","Montreal, QC","Laval","2","2","3","2012-04-18 09:49:13",13,"reg",10,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
4999,"159810","Arnaud ","Gascon-Nadon","45","14","0","6.03","250","1988-07-10","Montreal, QC","Laval","2","2","3","2012-04-18 09:49:13",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
4999,"159810","Arnaud ","Gascon-Nadon","45","14","0","6.03","250","1988-07-10","Montreal, QC","Laval","2","2","3","2012-04-18 09:49:13",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5003,"159113","David ","Lee","91","14","0","6.04","259","1990-09-04","London, ON","Western","1","2","NULL","2012-04-18 09:49:13",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5003,"159113","David ","Lee","91","14","0","6.04","259","1990-09-04","London, ON","Western","1","2","NULL","2012-04-18 09:49:13",9,"reg",9,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5003,"159113","David ","Lee","91","14","0","6.04","259","1990-09-04","London, ON","Western","1","2","NULL","2012-04-18 09:49:13",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5003,"159113","David ","Lee","91","14","0","6.04","259","1990-09-04","London, ON","Western","1","2","NULL","2012-04-18 09:49:13",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5003,"159113","David ","Lee","91","14","0","6.04","259","1990-09-04","London, ON","Western","1","2","NULL","2012-04-18 09:49:13",13,"reg",11,1,6,0,0,0,0,0,"NULL","NULL","13","1"
5009,"159007","Jake ","Thomas","95","15","0","6.02","274","1990-12-06","Douglas, NB","Acadia","4","4","3","2012-04-18 09:49:14",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5009,"159007","Jake ","Thomas","95","15","0","6.02","274","1990-12-06","Douglas, NB","Acadia","4","4","3","2012-04-18 09:49:14",9,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5009,"159007","Jake ","Thomas","95","15","0","6.02","274","1990-12-06","Douglas, NB","Acadia","4","4","3","2012-04-18 09:49:14",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5009,"159007","Jake ","Thomas","95","15","0","6.02","274","1990-12-06","Douglas, NB","Acadia","4","4","3","2012-04-18 09:49:14",13,"reg",13,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5009,"159007","Jake ","Thomas","95","15","0","6.02","274","1990-12-06","Douglas, NB","Acadia","4","4","3","2012-04-18 09:49:14",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5021,"158744","Macho","Harris","3","11","1","6.00","200","1986-02-16","Highland Springs, VA","Virginia Tech","4","4","3","2012-04-21 16:23:22",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5021,"158744","Macho","Harris","3","11","1","6.00","200","1986-02-16","Highland Springs, VA","Virginia Tech","4","4","3","2012-04-21 16:23:22",9,"reg",8,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5021,"158744","Macho","Harris","3","11","1","6.00","200","1986-02-16","Highland Springs, VA","Virginia Tech","4","4","3","2012-04-21 16:23:22",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5021,"158744","Macho","Harris","3","11","1","6.00","200","1986-02-16","Highland Springs, VA","Virginia Tech","4","4","3","2012-04-21 16:23:22",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5021,"158744","Macho","Harris","3","11","1","6.00","200","1986-02-16","Highland Springs, VA","Virginia Tech","4","4","3","2012-04-21 16:23:22",13,"reg",16,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5021,"158744","Macho","Harris","3","11","1","6.00","200","1986-02-16","Highland Springs, VA","Virginia Tech","4","4","3","2012-04-21 16:23:22",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5021,"158744","Macho","Harris","3","11","1","6.00","200","1986-02-16","Highland Springs, VA","Virginia Tech","4","4","3","2012-04-21 16:23:22",14,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5033,"158663","Gerard","Lawson","8","11","1","5.10","195","1985-01-12","Las Vegas, NV","Oregon State","2","1","4","2012-04-24 11:59:05",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5039,"143197","Alex","Hall","0","21","1","6.05","260","1985-08-17","Glenarden, MD","St. Augustine's","2","3","3","2012-04-24 13:53:55",9,"post",3,0,0,0,0,0,0,0,"NULL","NULL","4","NULL"
5039,"143197","Alex","Hall","0","21","1","6.05","260","1985-08-17","Glenarden, MD","St. Augustine's","2","3","3","2012-04-24 13:53:55",9,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5039,"143197","Alex","Hall","0","21","1","6.05","260","1985-08-17","Glenarden, MD","St. Augustine's","2","3","3","2012-04-24 13:53:55",9,"reg",13,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5039,"143197","Alex","Hall","0","21","1","6.05","260","1985-08-17","Glenarden, MD","St. Augustine's","2","3","3","2012-04-24 13:53:55",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5039,"143197","Alex","Hall","0","21","1","6.05","260","1985-08-17","Glenarden, MD","St. Augustine's","2","3","3","2012-04-24 13:53:55",14,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5041,"158584","Terrell","Parker","22","13","1","5.11","223","1987-10-22","Baltimore, MD","Glenville State","2","2","3","2012-04-24 13:59:00",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5041,"158584","Terrell","Parker","22","13","1","5.11","223","1987-10-22","Baltimore, MD","Glenville State","2","2","3","2012-04-24 13:59:00",9,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5045,"158516","Demond","Washington","7","11","1","5.09","180","1987-09-30","Tallassee, AL","Auburn","4","4","3","2012-04-24 14:30:17",9,"reg",16,1,6,0,0,0,0,0,"NULL","NULL","2","NULL"
5045,"158516","Demond","Washington","7","11","1","5.09","180","1987-09-30","Tallassee, AL","Auburn","4","4","3","2012-04-24 14:30:17",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5045,"158516","Demond","Washington","7","11","1","5.09","180","1987-09-30","Tallassee, AL","Auburn","4","4","3","2012-04-24 14:30:17",13,"reg",17,2,12,0,0,0,0,0,"3","3","37","1"
5045,"158516","Demond","Washington","7","11","1","5.09","180","1987-09-30","Tallassee, AL","Auburn","4","4","3","2012-04-24 14:30:17",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5045,"158516","Demond","Washington","7","11","1","5.09","180","1987-09-30","Tallassee, AL","Auburn","4","4","3","2012-04-24 14:30:17",14,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5051,"158637","Daniel","Sheffield","36","13","1","6.04","210","1988-02-10","Ashburn, GA","Troy","1","1","4","2012-04-24 16:25:16",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5077,"158870","Chris","Matthews","13","4","1","6.05","227","1989-10-06","Long Beach, CA","Kentucky","2","2","3","2012-04-25 11:32:45",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5077,"158870","Chris","Matthews","13","4","1","6.05","227","1989-10-06","Long Beach, CA","Kentucky","2","2","3","2012-04-25 11:32:45",9,"reg",5,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5083,"158222","Bo Levi","Mitchell","19","1","1","6.02","196","1990-03-03","Katy, TX","Eastern Washington","4","4","3","2012-04-30 17:23:12",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5083,"158222","Bo Levi","Mitchell","19","1","1","6.02","196","1990-03-03","Katy, TX","Eastern Washington","4","4","3","2012-04-30 17:23:12",9,"pre",2,0,0,0,0,0,0,0,"1","1","NULL","NULL"
5083,"158222","Bo Levi","Mitchell","19","1","1","6.02","196","1990-03-03","Katy, TX","Eastern Washington","4","4","3","2012-04-30 17:23:12",9,"reg",12,2,12,0,0,0,0,0,"4","1","NULL","NULL"
5083,"158222","Bo Levi","Mitchell","19","1","1","6.02","196","1990-03-03","Katy, TX","Eastern Washington","4","4","3","2012-04-30 17:23:12",13,"post",2,1,6,0,0,0,0,0,"1","NULL","NULL","NULL"
5083,"158222","Bo Levi","Mitchell","19","1","1","6.02","196","1990-03-03","Katy, TX","Eastern Washington","4","4","3","2012-04-30 17:23:12",13,"pre",2,0,0,0,0,0,0,0,"1","1","NULL","NULL"
5083,"158222","Bo Levi","Mitchell","19","1","1","6.02","196","1990-03-03","Katy, TX","Eastern Washington","4","4","3","2012-04-30 17:23:12",13,"reg",15,4,24,0,0,0,0,0,"4","2","NULL","NULL"
5083,"158222","Bo Levi","Mitchell","19","1","1","6.02","196","1990-03-03","Katy, TX","Eastern Washington","4","4","3","2012-04-30 17:23:12",14,"pre",2,0,0,0,0,0,0,0,"1","1","NULL","NULL"
5083,"158222","Bo Levi","Mitchell","19","1","1","6.02","196","1990-03-03","Katy, TX","Eastern Washington","4","4","3","2012-04-30 17:23:12",14,"reg",5,0,0,0,0,0,0,0,"2","2","NULL","NULL"
5089,"159099","Jabar","Westerman","99","14","0","6.02","285","1989-05-13","Fort Lauderdale, FL","Eastern Michigan","4","4","3","2012-05-03 15:28:58",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5089,"159099","Jabar","Westerman","99","14","0","6.02","285","1989-05-13","Fort Lauderdale, FL","Eastern Michigan","4","4","3","2012-05-03 15:28:58",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5089,"159099","Jabar","Westerman","99","14","0","6.02","285","1989-05-13","Fort Lauderdale, FL","Eastern Michigan","4","4","3","2012-05-03 15:28:58",9,"reg",10,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5089,"159099","Jabar","Westerman","99","14","0","6.02","285","1989-05-13","Fort Lauderdale, FL","Eastern Michigan","4","4","3","2012-05-03 15:28:58",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5089,"159099","Jabar","Westerman","99","14","0","6.02","285","1989-05-13","Fort Lauderdale, FL","Eastern Michigan","4","4","3","2012-05-03 15:28:58",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5089,"159099","Jabar","Westerman","99","14","0","6.02","285","1989-05-13","Fort Lauderdale, FL","Eastern Michigan","4","4","3","2012-05-03 15:28:58",13,"reg",11,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5089,"159099","Jabar","Westerman","99","14","0","6.02","285","1989-05-13","Fort Lauderdale, FL","Eastern Michigan","4","4","3","2012-05-03 15:28:58",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5093,"159022","Ameet","Pall","45","14","0","6.00","245","1987-04-28","Montréal, QC","Wofford","1","3","3","2012-05-03 15:46:06",9,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5093,"159022","Ameet","Pall","45","14","0","6.00","245","1987-04-28","Montréal, QC","Wofford","1","3","3","2012-05-03 15:46:06",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5093,"159022","Ameet","Pall","45","14","0","6.00","245","1987-04-28","Montréal, QC","Wofford","1","3","3","2012-05-03 15:46:06",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5095,"159812","Courtney","Stephen","22","11","0","6.00","194","1989-10-27","Brampton, ON","Northern Illinois","2","2","3","2012-05-03 16:15:02",9,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5095,"159812","Courtney","Stephen","22","11","0","6.00","194","1989-10-27","Brampton, ON","Northern Illinois","2","2","3","2012-05-03 16:15:02",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5095,"159812","Courtney","Stephen","22","11","0","6.00","194","1989-10-27","Brampton, ON","Northern Illinois","2","2","3","2012-05-03 16:15:02",9,"reg",13,0,0,0,0,0,0,0,"NULL","NULL","31","NULL"
5095,"159812","Courtney","Stephen","22","11","0","6.00","194","1989-10-27","Brampton, ON","Northern Illinois","2","2","3","2012-05-03 16:15:02",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5095,"159812","Courtney","Stephen","22","11","0","6.00","194","1989-10-27","Brampton, ON","Northern Illinois","2","2","3","2012-05-03 16:15:02",13,"reg",15,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5095,"159812","Courtney","Stephen","22","11","0","6.00","194","1989-10-27","Brampton, ON","Northern Illinois","2","2","3","2012-05-03 16:15:02",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5095,"159812","Courtney","Stephen","22","11","0","6.00","194","1989-10-27","Brampton, ON","Northern Illinois","2","2","3","2012-05-03 16:15:02",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5097,"159819","Cleyon","Laing","90","21","0","6.03","280","1990-11-21","Edmonton, AB","Iowa State","3","3","3","2012-05-03 16:20:01",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5097,"159819","Cleyon","Laing","90","21","0","6.03","280","1990-11-21","Edmonton, AB","Iowa State","3","3","3","2012-05-03 16:20:01",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5097,"159819","Cleyon","Laing","90","21","0","6.03","280","1990-11-21","Edmonton, AB","Iowa State","3","3","3","2012-05-03 16:20:01",9,"reg",9,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5097,"159819","Cleyon","Laing","90","21","0","6.03","280","1990-11-21","Edmonton, AB","Iowa State","3","3","3","2012-05-03 16:20:01",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5097,"159819","Cleyon","Laing","90","21","0","6.03","280","1990-11-21","Edmonton, AB","Iowa State","3","3","3","2012-05-03 16:20:01",13,"reg",10,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5097,"159819","Cleyon","Laing","90","21","0","6.03","280","1990-11-21","Edmonton, AB","Iowa State","3","3","3","2012-05-03 16:20:01",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5097,"159819","Cleyon","Laing","90","21","0","6.03","280","1990-11-21","Edmonton, AB","Iowa State","3","3","3","2012-05-03 16:20:01",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5099,"159063","Bo","Adebayo","48","14","0","6.04","268","1988-03-25","Edmonton, AB","Western Kentucky","1","3","3","2012-05-03 17:33:52",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5099,"159063","Bo","Adebayo","48","14","0","6.04","268","1988-03-25","Edmonton, AB","Western Kentucky","1","3","3","2012-05-03 17:33:52",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5099,"159063","Bo","Adebayo","48","14","0","6.04","268","1988-03-25","Edmonton, AB","Western Kentucky","1","3","3","2012-05-03 17:33:52",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5099,"159063","Bo","Adebayo","48","14","0","6.04","268","1988-03-25","Edmonton, AB","Western Kentucky","1","3","3","2012-05-03 17:33:52",13,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5103,"159868","Michael","Atkinson","99","15","0","6.00","312","1989-03-05","Windsor, ON","Boise State","1","1","3","2012-05-03 17:40:53",13,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5103,"159868","Michael","Atkinson","99","15","0","6.00","312","1989-03-05","Windsor, ON","Boise State","1","1","3","2012-05-03 17:40:53",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5103,"159868","Michael","Atkinson","99","15","0","6.00","312","1989-03-05","Windsor, ON","Boise State","1","1","3","2012-05-03 17:40:53",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5107,"159032","Rene","Stephan","42","13","0","6.02","221","1988-05-07","St. Catharine's, ON","Harding","3","3","3","2012-05-03 17:49:57",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5107,"159032","Rene","Stephan","42","13","0","6.02","221","1988-05-07","St. Catharine's, ON","Harding","3","3","3","2012-05-03 17:49:57",9,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5107,"159032","Rene","Stephan","42","13","0","6.02","221","1988-05-07","St. Catharine's, ON","Harding","3","3","3","2012-05-03 17:49:57",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5109,"159845","Herve","Tonye-Tonye","40","13","0","5.11","234","1988-05-15","Yaounde, Cameroon","Northern Colorado","2","2","3","2012-05-03 17:54:18",9,"reg",11,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5109,"159845","Herve","Tonye-Tonye","40","13","0","5.11","234","1988-05-15","Yaounde, Cameroon","Northern Colorado","2","2","3","2012-05-03 17:54:18",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5109,"159845","Herve","Tonye-Tonye","40","13","0","5.11","234","1988-05-15","Yaounde, Cameroon","Northern Colorado","2","2","3","2012-05-03 17:54:18",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5111,"159035","Lance","Milton","37","10","0","5.11","175","1987-03-04","Calgary, AB","UBC","1","2","4","2012-05-03 17:57:06",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5113,"160257","Brad","Erdos","53","9","0","6.03","299","1990-04-26","Lethbridge, AB","Simon Fraser","2","2","3","2012-05-03 17:59:49",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5113,"160257","Brad","Erdos","53","9","0","6.03","299","1990-04-26","Lethbridge, AB","Simon Fraser","2","2","3","2012-05-03 17:59:49",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5115,"158985","Quincy","Hurst","87","4","0","5.08","152","1988-10-13","Vancouver, BC","Manitoba","2","2","4","2012-05-03 18:02:41",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5117,"159522","Adam","Berger","21","11","0","6.00","207","1990-06-28","Vancouver, BC","Simon Fraser","3","3","3","2012-05-03 18:06:43",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5117,"159522","Adam","Berger","21","11","0","6.00","207","1990-06-28","Vancouver, BC","Simon Fraser","3","3","3","2012-05-03 18:06:43",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5117,"159522","Adam","Berger","21","11","0","6.00","207","1990-06-28","Vancouver, BC","Simon Fraser","3","3","3","2012-05-03 18:06:43",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5117,"159522","Adam","Berger","21","11","0","6.00","207","1990-06-28","Vancouver, BC","Simon Fraser","3","3","3","2012-05-03 18:06:43",13,"reg",9,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5117,"159522","Adam","Berger","21","11","0","6.00","207","1990-06-28","Vancouver, BC","Simon Fraser","3","3","3","2012-05-03 18:06:43",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5117,"159522","Adam","Berger","21","11","0","6.00","207","1990-06-28","Vancouver, BC","Simon Fraser","3","3","3","2012-05-03 18:06:43",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5119,"159076","Mike","Filer","68","9","0","6.02","300","1990-05-06","Brantford, ON","Mount Allison","3","3","3","2012-05-03 18:08:56",13,"reg",3,0,0,0,0,0,0,0,"4","NULL","NULL","NULL"
5119,"159076","Mike","Filer","68","9","0","6.02","300","1990-05-06","Brantford, ON","Mount Allison","3","3","3","2012-05-03 18:08:56",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5125,"159078","Bryn","Roy","16","13","0","6.01","225","1988-04-04","Dalemead, AB","Texas A&M-Commerce","2","2","9","2012-05-03 18:38:34",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5125,"159078","Bryn","Roy","16","13","0","6.01","225","1988-04-04","Dalemead, AB","Texas A&M-Commerce","2","2","9","2012-05-03 18:38:34",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5125,"159078","Bryn","Roy","16","13","0","6.01","225","1988-04-04","Dalemead, AB","Texas A&M-Commerce","2","2","9","2012-05-03 18:38:34",13,"reg",6,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5127,"159811","Hasan","Hazime","96","15","0","6.05","260","1987-12-23","Pickering, ON","Wake Forest","2","2","3","2012-05-03 18:43:19",9,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5127,"159811","Hasan","Hazime","96","15","0","6.05","260","1987-12-23","Pickering, ON","Wake Forest","2","2","3","2012-05-03 18:43:19",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5127,"159811","Hasan","Hazime","96","15","0","6.05","260","1987-12-23","Pickering, ON","Wake Forest","2","2","3","2012-05-03 18:43:19",9,"reg",14,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5127,"159811","Hasan","Hazime","96","15","0","6.05","260","1987-12-23","Pickering, ON","Wake Forest","2","2","3","2012-05-03 18:43:19",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5127,"159811","Hasan","Hazime","96","15","0","6.05","260","1987-12-23","Pickering, ON","Wake Forest","2","2","3","2012-05-03 18:43:19",13,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5127,"159811","Hasan","Hazime","96","15","0","6.05","260","1987-12-23","Pickering, ON","Wake Forest","2","2","3","2012-05-03 18:43:19",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5131,"159121","Ryan","King","53","20","0","5.11","218","1986-02-19","Edmonton, AB","St. Mary's","4","4","3","2012-05-03 18:47:21",9,"reg",8,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5131,"159121","Ryan","King","53","20","0","5.11","218","1986-02-19","Edmonton, AB","St. Mary's","4","4","3","2012-05-03 18:47:21",13,"reg",9,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5131,"159121","Ryan","King","53","20","0","5.11","218","1986-02-19","Edmonton, AB","St. Mary's","4","4","3","2012-05-03 18:47:21",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5133,"15910","Aaron","Crawford","47","20","0","6.04","250","1986-09-23","Medicine Hat, AB","Saint Mary's","2","2","3","2012-05-04 09:01:21",13,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5133,"15910","Aaron","Crawford","47","20","0","6.04","250","1986-09-23","Medicine Hat, AB","Saint Mary's","2","2","3","2012-05-04 09:01:21",14,"reg",1,0,0,0,0,0,0,0,"1","NULL","NULL","NULL"
5139,"159036","Ryan","White","61","8","0","6.04","290","1987-01-11","Montreal, QC","Bishop's","2","2","9","2012-05-04 09:10:40",13,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5149,"154034","Kenny","Ingram","43","13","1","6.05","238","1986-02-27","Orlando, FL","Florida State","2","2","3","2012-05-07 12:22:39",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5151,"158806","Ed","Gainey","11","11","1","5.11","195","1990-06-06","Winston-Salem, NC","Appalachian State","1","3","6","2012-05-07 12:26:36",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5151,"158806","Ed","Gainey","11","11","1","5.11","195","1990-06-06","Winston-Salem, NC","Appalachian State","1","3","6","2012-05-07 12:26:36",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5151,"158806","Ed","Gainey","11","11","1","5.11","195","1990-06-06","Winston-Salem, NC","Appalachian State","1","3","6","2012-05-07 12:26:36",9,"reg",12,1,6,0,0,0,0,0,"NULL","NULL","71","1"
5151,"158806","Ed","Gainey","11","11","1","5.11","195","1990-06-06","Winston-Salem, NC","Appalachian State","1","3","6","2012-05-07 12:26:36",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5151,"158806","Ed","Gainey","11","11","1","5.11","195","1990-06-06","Winston-Salem, NC","Appalachian State","1","3","6","2012-05-07 12:26:36",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5151,"158806","Ed","Gainey","11","11","1","5.11","195","1990-06-06","Winston-Salem, NC","Appalachian State","1","3","6","2012-05-07 12:26:36",13,"reg",10,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5151,"158806","Ed","Gainey","11","11","1","5.11","195","1990-06-06","Winston-Salem, NC","Appalachian State","1","3","6","2012-05-07 12:26:36",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5151,"158806","Ed","Gainey","11","11","1","5.11","195","1990-06-06","Winston-Salem, NC","Appalachian State","1","3","6","2012-05-07 12:26:36",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5153,"158734","Joe","West","85","4","1","6.01","202","1984-02-01","Melbourne, FL","Texas-El Paso","4","4","3","2012-05-07 15:10:08",9,"post",1,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5153,"158734","Joe","West","85","4","1","6.01","202","1984-02-01","Melbourne, FL","Texas-El Paso","4","4","3","2012-05-07 15:10:08",9,"reg",5,3,18,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5153,"158734","Joe","West","85","4","1","6.01","202","1984-02-01","Melbourne, FL","Texas-El Paso","4","4","3","2012-05-07 15:10:08",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5153,"158734","Joe","West","85","4","1","6.01","202","1984-02-01","Melbourne, FL","Texas-El Paso","4","4","3","2012-05-07 15:10:08",13,"reg",9,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5153,"158734","Joe","West","85","4","1","6.01","202","1984-02-01","Melbourne, FL","Texas-El Paso","4","4","3","2012-05-07 15:10:08",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5153,"158734","Joe","West","85","4","1","6.01","202","1984-02-01","Melbourne, FL","Texas-El Paso","4","4","3","2012-05-07 15:10:08",14,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5159,"157991","Deron","Mayo","42","13","1","5.11","225","1988-03-28","Hampton, VA","Old Dominion","4","4","3","2012-05-08 14:53:50",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
5159,"157991","Deron","Mayo","42","13","1","5.11","225","1988-03-28","Hampton, VA","Old Dominion","4","4","3","2012-05-08 14:53:50",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
