"id","playerstats_id","first","last","num","pos","import_status","height","weight","birthdate","birthplace","college","yrsteam","yrsleague","ros_status","created_at","season","season_type","games","touchdowns","points","two_point_points","total_singles","punt_singles","field_goal_singles","kickoff_singles","fumbles","fumbles_lost","fumble_return_yards","fumble_touchdowns","sked_id","week_name","week_short","week_id","game_num","game_date","date_tbd","time_tbd","game_status","away_team","away_initial","away_score1","away_score2","away_score3","away_score4","away_scoreOT","away_id","home_team","home_initial","home_score1","home_score2","home_score3","home_score4","home_scoreOT","home_id","attendance","sold_out","is_visible","culture"
5401,"158026","Alan-Michael","Cash","91","15","1","6.02","292","1987-08-20","Richmond, VA","North Carolina State","2","3","3","2012-06-10 08:29:08",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2379,"Week 2","02",6,"23","1995-07-07 19:00:00",0,0,"Final","BC","bc","31","0","0","0","0",1,"Memphis","mmd","13","0","0","0","0",14,"14278",0,1,"en"
5401,"158026","Alan-Michael","Cash","91","15","1","6.02","292","1987-08-20","Richmond, VA","North Carolina State","2","3","3","2012-06-10 08:29:08",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2379,"Week 2","02",6,"23","1995-07-07 19:00:00",0,0,"Final","BC","bc","31","0","0","0","0",1,"Memphis","mmd","13","0","0","0","0",14,"14278",0,1,"en"
5401,"158026","Alan-Michael","Cash","91","15","1","6.02","292","1987-08-20","Richmond, VA","North Carolina State","2","3","3","2012-06-10 08:29:08",9,"reg",12,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2379,"Week 2","02",6,"23","1995-07-07 19:00:00",0,0,"Final","BC","bc","31","0","0","0","0",1,"Memphis","mmd","13","0","0","0","0",14,"14278",0,1,"en"
5401,"158026","Alan-Michael","Cash","91","15","1","6.02","292","1987-08-20","Richmond, VA","North Carolina State","2","3","3","2012-06-10 08:29:08",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2379,"Week 2","02",6,"23","1995-07-07 19:00:00",0,0,"Final","BC","bc","31","0","0","0","0",1,"Memphis","mmd","13","0","0","0","0",14,"14278",0,1,"en"
5401,"158026","Alan-Michael","Cash","91","15","1","6.02","292","1987-08-20","Richmond, VA","North Carolina State","2","3","3","2012-06-10 08:29:08",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2379,"Week 2","02",6,"23","1995-07-07 19:00:00",0,0,"Final","BC","bc","31","0","0","0","0",1,"Memphis","mmd","13","0","0","0","0",14,"14278",0,1,"en"
5401,"158026","Alan-Michael","Cash","91","15","1","6.02","292","1987-08-20","Richmond, VA","North Carolina State","2","3","3","2012-06-10 08:29:08",13,"reg",13,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2379,"Week 2","02",6,"23","1995-07-07 19:00:00",0,0,"Final","BC","bc","31","0","0","0","0",1,"Memphis","mmd","13","0","0","0","0",14,"14278",0,1,"en"
5401,"158026","Alan-Michael","Cash","91","15","1","6.02","292","1987-08-20","Richmond, VA","North Carolina State","2","3","3","2012-06-10 08:29:08",14,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2379,"Week 2","02",6,"23","1995-07-07 19:00:00",0,0,"Final","BC","bc","31","0","0","0","0",1,"Memphis","mmd","13","0","0","0","0",14,"14278",0,1,"en"
5409,"156340","Jamar","Wall","29","11","1","5.10","196","1988-01-10","Lubbock, TX","Texas Tech","4","4","3","2012-06-10 16:20:32",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","43","NULL",2383,"Week 2","02",6,"26","1995-07-08 19:00:00",0,0,"Final","Calgary","cgy","48","0","0","0","0",2,"Shreveport","spr","17","0","0","0","0",15,"14026",0,1,"en"
5409,"156340","Jamar","Wall","29","11","1","5.10","196","1988-01-10","Lubbock, TX","Texas Tech","4","4","3","2012-06-10 16:20:32",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2383,"Week 2","02",6,"26","1995-07-08 19:00:00",0,0,"Final","Calgary","cgy","48","0","0","0","0",2,"Shreveport","spr","17","0","0","0","0",15,"14026",0,1,"en"
5409,"156340","Jamar","Wall","29","11","1","5.10","196","1988-01-10","Lubbock, TX","Texas Tech","4","4","3","2012-06-10 16:20:32",9,"reg",12,1,6,0,0,0,0,0,"NULL","NULL","19","1",2383,"Week 2","02",6,"26","1995-07-08 19:00:00",0,0,"Final","Calgary","cgy","48","0","0","0","0",2,"Shreveport","spr","17","0","0","0","0",15,"14026",0,1,"en"
5409,"156340","Jamar","Wall","29","11","1","5.10","196","1988-01-10","Lubbock, TX","Texas Tech","4","4","3","2012-06-10 16:20:32",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2383,"Week 2","02",6,"26","1995-07-08 19:00:00",0,0,"Final","Calgary","cgy","48","0","0","0","0",2,"Shreveport","spr","17","0","0","0","0",15,"14026",0,1,"en"
5409,"156340","Jamar","Wall","29","11","1","5.10","196","1988-01-10","Lubbock, TX","Texas Tech","4","4","3","2012-06-10 16:20:32",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2383,"Week 2","02",6,"26","1995-07-08 19:00:00",0,0,"Final","Calgary","cgy","48","0","0","0","0",2,"Shreveport","spr","17","0","0","0","0",15,"14026",0,1,"en"
5409,"156340","Jamar","Wall","29","11","1","5.10","196","1988-01-10","Lubbock, TX","Texas Tech","4","4","3","2012-06-10 16:20:32",13,"reg",18,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",2383,"Week 2","02",6,"26","1995-07-08 19:00:00",0,0,"Final","Calgary","cgy","48","0","0","0","0",2,"Shreveport","spr","17","0","0","0","0",15,"14026",0,1,"en"
5409,"156340","Jamar","Wall","29","11","1","5.10","196","1988-01-10","Lubbock, TX","Texas Tech","4","4","3","2012-06-10 16:20:32",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2383,"Week 2","02",6,"26","1995-07-08 19:00:00",0,0,"Final","Calgary","cgy","48","0","0","0","0",2,"Shreveport","spr","17","0","0","0","0",15,"14026",0,1,"en"
5409,"156340","Jamar","Wall","29","11","1","5.10","196","1988-01-10","Lubbock, TX","Texas Tech","4","4","3","2012-06-10 16:20:32",14,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2383,"Week 2","02",6,"26","1995-07-08 19:00:00",0,0,"Final","Calgary","cgy","48","0","0","0","0",2,"Shreveport","spr","17","0","0","0","0",15,"14026",0,1,"en"
5417,"159046","Mike","Benson","40","20","0","5.10","238","1987-05-13","Winnipeg, MB","Acadia","2","3","3","2012-06-11 16:34:04",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2387,"Week 3","03",7,"28","1995-07-13 19:00:00",0,0,"Final","Shreveport","spr","29","0","0","0","0",15,"Winnipeg","wpg","37","0","0","0","0",5,"20449",0,1,"en"
5417,"159046","Mike","Benson","40","20","0","5.10","238","1987-05-13","Winnipeg, MB","Acadia","2","3","3","2012-06-11 16:34:04",13,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2387,"Week 3","03",7,"28","1995-07-13 19:00:00",0,0,"Final","Shreveport","spr","29","0","0","0","0",15,"Winnipeg","wpg","37","0","0","0","0",5,"20449",0,1,"en"
5417,"159046","Mike","Benson","40","20","0","5.10","238","1987-05-13","Winnipeg, MB","Acadia","2","3","3","2012-06-11 16:34:04",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2387,"Week 3","03",7,"28","1995-07-13 19:00:00",0,0,"Final","Shreveport","spr","29","0","0","0","0",15,"Winnipeg","wpg","37","0","0","0","0",5,"20449",0,1,"en"
5417,"159046","Mike","Benson","40","20","0","5.10","238","1987-05-13","Winnipeg, MB","Acadia","2","3","3","2012-06-11 16:34:04",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2387,"Week 3","03",7,"28","1995-07-13 19:00:00",0,0,"Final","Shreveport","spr","29","0","0","0","0",15,"Winnipeg","wpg","37","0","0","0","0",5,"20449",0,1,"en"
5429,"146480","Shannon","Boatman","60","8","1","6.06","325","1984-11-24","Beaumont, TX","Florida State","2","3","3","2012-06-17 11:51:35",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2393,"Week 3","03",7,"31","1995-07-15 19:00:00",0,0,"Final","Hamilton","ham","28","0","0","0","0",6,"Birmingham","bbr","51","0","0","0","0",13,"31185",0,1,"en"
5445,"158274","Will","Ford","30","2","1","5.11","195","1986-12-15","Travelers Rest, SC","South Carolina State","1","3","NULL","2012-07-02 12:03:51",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2401,"Week 4","04",8,"35","1995-07-21 19:00:00",0,0,"Final","BC","bc","24","0","0","0","0",1,"Calgary","cgy","46","0","0","0","0",2,"30012",0,1,"en"
5445,"158274","Will","Ford","30","2","1","5.11","195","1986-12-15","Travelers Rest, SC","South Carolina State","1","3","NULL","2012-07-02 12:03:51",9,"reg",13,5,30,0,0,0,0,0,"2","2","NULL","NULL",2401,"Week 4","04",8,"35","1995-07-21 19:00:00",0,0,"Final","BC","bc","24","0","0","0","0",1,"Calgary","cgy","46","0","0","0","0",2,"30012",0,1,"en"
5445,"158274","Will","Ford","30","2","1","5.11","195","1986-12-15","Travelers Rest, SC","South Carolina State","1","3","NULL","2012-07-02 12:03:51",13,"reg",9,7,42,0,0,0,0,0,"NULL","NULL","NULL","NULL",2401,"Week 4","04",8,"35","1995-07-21 19:00:00",0,0,"Final","BC","bc","24","0","0","0","0",1,"Calgary","cgy","46","0","0","0","0",2,"30012",0,1,"en"
5449,"158997","Steven","Doege","49","14","0","6.03","258","1991-01-22","Kelowna, BC","Okanagan Sun (Jrs.)","3","3","4","2012-07-03 12:30:24",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2403,"Week 4","04",8,"36","1995-07-22 19:00:00",0,0,"Final","Edmonton","edm","27","0","0","0","0",3,"San Antonio","sat","32","0","0","0","0",35,"12856",0,1,"en"
5449,"158997","Steven","Doege","49","14","0","6.03","258","1991-01-22","Kelowna, BC","Okanagan Sun (Jrs.)","3","3","4","2012-07-03 12:30:24",13,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2403,"Week 4","04",8,"36","1995-07-22 19:00:00",0,0,"Final","Edmonton","edm","27","0","0","0","0",3,"San Antonio","sat","32","0","0","0","0",35,"12856",0,1,"en"
5453,"170198","Brody","McKnight","35","37","0","6.00","204","1989-10-20","Vancouver, BC","Montana","1","2","5","2012-07-08 19:47:38",9,"pre",2,0,8,0,0,0,0,0,"NULL","NULL","NULL","NULL",2405,"Week 4","04",8,"37","1995-07-22 19:00:00",0,0,"Final","Winnipeg","wpg","7","0","0","0","0",5,"Baltimore","bst","43","0","0","0","0",34,"30641",0,1,"en"
5461,"159086","Derrius","Brooks","32","11","1","5.10","195","1988-05-29","Columbus, GA","Western Kentucky","2","2","3","2012-07-23 12:35:42",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2409,"Week 4","04",8,"39","1995-07-22 19:00:00",0,0,"Final","Saskatchewan","ssk","14","0","0","0","0",4,"Birmingham","bbr","24","0","0","0","0",13,"25321",0,1,"en"
5461,"159086","Derrius","Brooks","32","11","1","5.10","195","1988-05-29","Columbus, GA","Western Kentucky","2","2","3","2012-07-23 12:35:42",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2409,"Week 4","04",8,"39","1995-07-22 19:00:00",0,0,"Final","Saskatchewan","ssk","14","0","0","0","0",4,"Birmingham","bbr","24","0","0","0","0",13,"25321",0,1,"en"
5461,"159086","Derrius","Brooks","32","11","1","5.10","195","1988-05-29","Columbus, GA","Western Kentucky","2","2","3","2012-07-23 12:35:42",9,"reg",10,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2409,"Week 4","04",8,"39","1995-07-22 19:00:00",0,0,"Final","Saskatchewan","ssk","14","0","0","0","0",4,"Birmingham","bbr","24","0","0","0","0",13,"25321",0,1,"en"
5473,"158525","Brandon","Rutley","33","2","1","5.11","192","1989-04-08","Tuscaloosa, AL","San Jose State","2","3","3","2012-08-02 14:46:43",13,"post",2,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",2415,"Week 5","05",9,"42","1995-07-27 19:00:00",0,0,"Final","Ottawa","orr","11","0","0","0","0",24,"BC","bc","48","0","0","0","0",1,"22226",0,1,"en"
5473,"158525","Brandon","Rutley","33","2","1","5.11","192","1989-04-08","Tuscaloosa, AL","San Jose State","2","3","3","2012-08-02 14:46:43",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2415,"Week 5","05",9,"42","1995-07-27 19:00:00",0,0,"Final","Ottawa","orr","11","0","0","0","0",24,"BC","bc","48","0","0","0","0",1,"22226",0,1,"en"
5473,"158525","Brandon","Rutley","33","2","1","5.11","192","1989-04-08","Tuscaloosa, AL","San Jose State","2","3","3","2012-08-02 14:46:43",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2415,"Week 5","05",9,"42","1995-07-27 19:00:00",0,0,"Final","Ottawa","orr","11","0","0","0","0",24,"BC","bc","48","0","0","0","0",1,"22226",0,1,"en"
5473,"158525","Brandon","Rutley","33","2","1","5.11","192","1989-04-08","Tuscaloosa, AL","San Jose State","2","3","3","2012-08-02 14:46:43",14,"pre",2,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",2415,"Week 5","05",9,"42","1995-07-27 19:00:00",0,0,"Final","Ottawa","orr","11","0","0","0","0",24,"BC","bc","48","0","0","0","0",1,"22226",0,1,"en"
5473,"158525","Brandon","Rutley","33","2","1","5.11","192","1989-04-08","Tuscaloosa, AL","San Jose State","2","3","3","2012-08-02 14:46:43",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2415,"Week 5","05",9,"42","1995-07-27 19:00:00",0,0,"Final","Ottawa","orr","11","0","0","0","0",24,"BC","bc","48","0","0","0","0",1,"22226",0,1,"en"
5485,"158224","Alonzo","Lawrence","6","11","1","6.00","218","1989-10-15","Dallas, TX","Miss. Gulf Coast CC","2","3","3","2012-08-29 12:16:38",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2421,"Week 5","05",9,"45","1995-07-29 19:00:00",0,0,"Final","Toronto","tor","10","0","0","0","0",7,"Memphis","mmd","7","0","0","0","0",14,"20183",0,1,"en"
5485,"158224","Alonzo","Lawrence","6","11","1","6.00","218","1989-10-15","Dallas, TX","Miss. Gulf Coast CC","2","3","3","2012-08-29 12:16:38",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2421,"Week 5","05",9,"45","1995-07-29 19:00:00",0,0,"Final","Toronto","tor","10","0","0","0","0",7,"Memphis","mmd","7","0","0","0","0",14,"20183",0,1,"en"
5485,"158224","Alonzo","Lawrence","6","11","1","6.00","218","1989-10-15","Dallas, TX","Miss. Gulf Coast CC","2","3","3","2012-08-29 12:16:38",9,"reg",12,0,0,0,0,0,0,0,"NULL","NULL","6","NULL",2421,"Week 5","05",9,"45","1995-07-29 19:00:00",0,0,"Final","Toronto","tor","10","0","0","0","0",7,"Memphis","mmd","7","0","0","0","0",14,"20183",0,1,"en"
5485,"158224","Alonzo","Lawrence","6","11","1","6.00","218","1989-10-15","Dallas, TX","Miss. Gulf Coast CC","2","3","3","2012-08-29 12:16:38",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2421,"Week 5","05",9,"45","1995-07-29 19:00:00",0,0,"Final","Toronto","tor","10","0","0","0","0",7,"Memphis","mmd","7","0","0","0","0",14,"20183",0,1,"en"
5485,"158224","Alonzo","Lawrence","6","11","1","6.00","218","1989-10-15","Dallas, TX","Miss. Gulf Coast CC","2","3","3","2012-08-29 12:16:38",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2421,"Week 5","05",9,"45","1995-07-29 19:00:00",0,0,"Final","Toronto","tor","10","0","0","0","0",7,"Memphis","mmd","7","0","0","0","0",14,"20183",0,1,"en"
5485,"158224","Alonzo","Lawrence","6","11","1","6.00","218","1989-10-15","Dallas, TX","Miss. Gulf Coast CC","2","3","3","2012-08-29 12:16:38",13,"reg",10,1,6,0,0,0,0,0,"NULL","NULL","35","1",2421,"Week 5","05",9,"45","1995-07-29 19:00:00",0,0,"Final","Toronto","tor","10","0","0","0","0",7,"Memphis","mmd","7","0","0","0","0",14,"20183",0,1,"en"
5493,"159232","Scooter","Berry","99","15","1","6.02","285","1986-06-28","North Babylon, N.Y.","West Virginia","2","2","NULL","2012-09-20 10:46:42",9,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2425,"Week 5","05",9,"47","1995-07-30 19:00:00",0,0,"Final","San Antonio","sat","36","0","0","0","0",35,"Saskatchewan","ssk","15","0","0","0","0",4,"22215",0,1,"en"
5501,"158407","Brandon","Lang","NULL","21","1","6.04","257","1986-06-18","Tucker, GA","Troy","1","2","3","2012-09-25 15:53:15",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2429,"Week 6","06",10,"49","1995-08-03 19:00:00",0,0,"Final","Hamilton","ham","20","0","0","0","0",6,"Toronto","tor","16","0","0","0","0",7,"19174",0,1,"en"
5501,"158407","Brandon","Lang","NULL","21","1","6.04","257","1986-06-18","Tucker, GA","Troy","1","2","3","2012-09-25 15:53:15",9,"reg",7,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2429,"Week 6","06",10,"49","1995-08-03 19:00:00",0,0,"Final","Hamilton","ham","20","0","0","0","0",6,"Toronto","tor","16","0","0","0","0",7,"19174",0,1,"en"
5501,"158407","Brandon","Lang","NULL","21","1","6.04","257","1986-06-18","Tucker, GA","Troy","1","2","3","2012-09-25 15:53:15",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2429,"Week 6","06",10,"49","1995-08-03 19:00:00",0,0,"Final","Hamilton","ham","20","0","0","0","0",6,"Toronto","tor","16","0","0","0","0",7,"19174",0,1,"en"
5501,"158407","Brandon","Lang","NULL","21","1","6.04","257","1986-06-18","Tucker, GA","Troy","1","2","3","2012-09-25 15:53:15",13,"reg",12,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2429,"Week 6","06",10,"49","1995-08-03 19:00:00",0,0,"Final","Hamilton","ham","20","0","0","0","0",6,"Toronto","tor","16","0","0","0","0",7,"19174",0,1,"en"
5509,"159320","Terrence","Moore","93","15","1","6.03","290","1989-01-31","New Orleans, LA","Nebraska","3","3","3","2012-10-01 09:35:46",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2433,"Week 6","06",10,"51","1995-08-04 19:00:00",0,0,"Final","Saskatchewan","ssk","31","0","0","0","0",4,"Ottawa","orr","20","0","0","0","0",24,"20830",0,1,"en"
5509,"159320","Terrence","Moore","93","15","1","6.03","290","1989-01-31","New Orleans, LA","Nebraska","3","3","3","2012-10-01 09:35:46",9,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2433,"Week 6","06",10,"51","1995-08-04 19:00:00",0,0,"Final","Saskatchewan","ssk","31","0","0","0","0",4,"Ottawa","orr","20","0","0","0","0",24,"20830",0,1,"en"
5509,"159320","Terrence","Moore","93","15","1","6.03","290","1989-01-31","New Orleans, LA","Nebraska","3","3","3","2012-10-01 09:35:46",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2433,"Week 6","06",10,"51","1995-08-04 19:00:00",0,0,"Final","Saskatchewan","ssk","31","0","0","0","0",4,"Ottawa","orr","20","0","0","0","0",24,"20830",0,1,"en"
5509,"159320","Terrence","Moore","93","15","1","6.03","290","1989-01-31","New Orleans, LA","Nebraska","3","3","3","2012-10-01 09:35:46",13,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2433,"Week 6","06",10,"51","1995-08-04 19:00:00",0,0,"Final","Saskatchewan","ssk","31","0","0","0","0",4,"Ottawa","orr","20","0","0","0","0",24,"20830",0,1,"en"
5513,"158695","Cordarro","Law","49","21","1","6.02","262","1988-10-15","Whitfield, AL","Southern Mississippi","3","3","3","2012-10-02 10:57:21",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2435,"Week 6","06",10,"52","1995-08-05 19:00:00",0,0,"Final","Memphis","mmd","9","0","0","0","0",14,"San Antonio","sat","24","0","0","0","0",35,"15557",0,1,"en"
5513,"158695","Cordarro","Law","49","21","1","6.02","262","1988-10-15","Whitfield, AL","Southern Mississippi","3","3","3","2012-10-02 10:57:21",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2435,"Week 6","06",10,"52","1995-08-05 19:00:00",0,0,"Final","Memphis","mmd","9","0","0","0","0",14,"San Antonio","sat","24","0","0","0","0",35,"15557",0,1,"en"
5513,"158695","Cordarro","Law","49","21","1","6.02","262","1988-10-15","Whitfield, AL","Southern Mississippi","3","3","3","2012-10-02 10:57:21",9,"reg",14,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2435,"Week 6","06",10,"52","1995-08-05 19:00:00",0,0,"Final","Memphis","mmd","9","0","0","0","0",14,"San Antonio","sat","24","0","0","0","0",35,"15557",0,1,"en"
5533,"160308","Ed","Gant","17","4","1","6.03","200","1987-01-24","Fort Myers, FL","North Alabama","1","1","NULL","2012-10-03 12:34:29",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2445,"Week 7","07",11,"57","1995-08-11 19:00:00",0,0,"Final","Shreveport","spr","20","0","0","0","0",15,"Hamilton","ham","30","0","0","0","0",6,"0",0,1,"en"
5533,"160308","Ed","Gant","17","4","1","6.03","200","1987-01-24","Fort Myers, FL","North Alabama","1","1","NULL","2012-10-03 12:34:29",9,"reg",2,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",2445,"Week 7","07",11,"57","1995-08-11 19:00:00",0,0,"Final","Shreveport","spr","20","0","0","0","0",15,"Hamilton","ham","30","0","0","0","0",6,"0",0,1,"en"
5537,"148667","Phillip","Livas","82","55","1","5.07","180","1989-04-24","Houma, LA","Louisiana Tech","1","1","5","2012-10-03 14:07:06",9,"pre",1,0,0,0,0,0,0,0,"1","1","NULL","NULL",2447,"Week 7","07",11,"58","1995-08-12 19:00:00",0,0,"Final","Calgary","cgy","38","0","0","0","0",2,"San Antonio","sat","32","0","0","0","0",35,"0",0,1,"en"
5537,"148667","Phillip","Livas","82","55","1","5.07","180","1989-04-24","Houma, LA","Louisiana Tech","1","1","5","2012-10-03 14:07:06",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2447,"Week 7","07",11,"58","1995-08-12 19:00:00",0,0,"Final","Calgary","cgy","38","0","0","0","0",2,"San Antonio","sat","32","0","0","0","0",35,"0",0,1,"en"
5545,"157989","Aaron ","Lavarias","97","14","1","6.03","250","1988-04-27","Woodinville, WA","Idaho","2","2","9","2012-10-04 10:31:13",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2451,"Week 7","07",11,"60","1995-08-12 19:00:00",0,0,"Final","Winnipeg","wpg","24","0","0","0","0",5,"Birmingham","bbr","50","0","0","0","0",13,"0",0,1,"en"
5545,"157989","Aaron ","Lavarias","97","14","1","6.03","250","1988-04-27","Woodinville, WA","Idaho","2","2","9","2012-10-04 10:31:13",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2451,"Week 7","07",11,"60","1995-08-12 19:00:00",0,0,"Final","Winnipeg","wpg","24","0","0","0","0",5,"Birmingham","bbr","50","0","0","0","0",13,"0",0,1,"en"
5545,"157989","Aaron ","Lavarias","97","14","1","6.03","250","1988-04-27","Woodinville, WA","Idaho","2","2","9","2012-10-04 10:31:13",9,"reg",16,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2451,"Week 7","07",11,"60","1995-08-12 19:00:00",0,0,"Final","Winnipeg","wpg","24","0","0","0","0",5,"Birmingham","bbr","50","0","0","0","0",13,"0",0,1,"en"
5545,"157989","Aaron ","Lavarias","97","14","1","6.03","250","1988-04-27","Woodinville, WA","Idaho","2","2","9","2012-10-04 10:31:13",13,"reg",13,0,0,0,0,0,0,0,"NULL","NULL","30","NULL",2451,"Week 7","07",11,"60","1995-08-12 19:00:00",0,0,"Final","Winnipeg","wpg","24","0","0","0","0",5,"Birmingham","bbr","50","0","0","0","0",13,"0",0,1,"en"
5553,"158805","Wallace","Miles","3","4","1","6.01","195","1989-08-01","Atlanta, GA","North Carolina A&T","1","3","3","2012-10-04 10:48:55",9,"reg",3,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",2455,"Week 7","07",11,"62","1995-08-14 19:00:00",0,0,"Final","BC","bc","19","0","0","0","0",1,"Toronto","tor","6","0","0","0","0",7,"0",0,1,"en"
5553,"158805","Wallace","Miles","3","4","1","6.01","195","1989-08-01","Atlanta, GA","North Carolina A&T","1","3","3","2012-10-04 10:48:55",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2455,"Week 7","07",11,"62","1995-08-14 19:00:00",0,0,"Final","BC","bc","19","0","0","0","0",1,"Toronto","tor","6","0","0","0","0",7,"0",0,1,"en"
5553,"158805","Wallace","Miles","3","4","1","6.01","195","1989-08-01","Atlanta, GA","North Carolina A&T","1","3","3","2012-10-04 10:48:55",13,"reg",15,4,24,0,0,0,0,0,"2","NULL","NULL","NULL",2455,"Week 7","07",11,"62","1995-08-14 19:00:00",0,0,"Final","BC","bc","19","0","0","0","0",1,"Toronto","tor","6","0","0","0","0",7,"0",0,1,"en"
5553,"158805","Wallace","Miles","3","4","1","6.01","195","1989-08-01","Atlanta, GA","North Carolina A&T","1","3","3","2012-10-04 10:48:55",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2455,"Week 7","07",11,"62","1995-08-14 19:00:00",0,0,"Final","BC","bc","19","0","0","0","0",1,"Toronto","tor","6","0","0","0","0",7,"0",0,1,"en"
5553,"158805","Wallace","Miles","3","4","1","6.01","195","1989-08-01","Atlanta, GA","North Carolina A&T","1","3","3","2012-10-04 10:48:55",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2455,"Week 7","07",11,"62","1995-08-14 19:00:00",0,0,"Final","BC","bc","19","0","0","0","0",1,"Toronto","tor","6","0","0","0","0",7,"0",0,1,"en"
5585,"158489","DeAngelo","Smith","23","11","1","5.11","197","1986-07-17","Columbus, OH","Cincinnati","1","1","4","2012-10-15 01:35:37",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2471,"Week 9","09",13,"69","1995-08-25 19:00:00",0,0,"Final","Hamilton","ham","36","0","0","0","0",6,"Winnipeg","wpg","33","0","0","0","0",5,"0",0,1,"en"
5593,"159353","Brian","Peters","27","13","1","6.03","218","1988-10-31","Pickerington, OH","Northwestern","2","2","NULL","2012-10-16 17:16:19",9,"post",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2475,"Week 9","09",13,"71","1995-08-26 19:00:00",0,0,"Final","Toronto","tor","14","0","0","0","0",7,"Baltimore","bst","41","0","0","0","0",34,"0",0,1,"en"
5593,"159353","Brian","Peters","27","13","1","6.03","218","1988-10-31","Pickerington, OH","Northwestern","2","2","NULL","2012-10-16 17:16:19",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2475,"Week 9","09",13,"71","1995-08-26 19:00:00",0,0,"Final","Toronto","tor","14","0","0","0","0",7,"Baltimore","bst","41","0","0","0","0",34,"0",0,1,"en"
